the_geom,shape_leng,boroname,ntaname
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93808043659739, 40.651375980770545], [-73.93905113601062, 40.65132622370287], [-73.94002474349314, 40.65127609039221], [-73.94095699972785, 40.65122872785447], [-73.94189204362668, 40.65116934638713], [-73.94209856386841, 40.653090974761575], [-73.94226066704319, 40.65462362849381], [-73.94240147928623, 40.655884811092534], [-73.94146260988943, 40.65594424853244], [-73.94053214686076, 40.656001538965164], [-73.93955925377138, 40.656062753248136], [-73.93859348998208, 40.6561223787949], [-73.93845448945419, 40.654858770545836], [-73.93828907951057, 40.65332682049347], [-73.93808043659739, 40.651375980770545]]]]}",5579.3555594,Brooklyn,East Flatbush-Farragut
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.92052694107498, 40.61394269500626], [-73.92081911236352, 40.613755516654024], [-73.92038860196269, 40.613366707362175], [-73.9190087992064, 40.612120502428624], [-73.91970537952024, 40.611606406184684], [-73.91975534197721, 40.61157481444568], [-73.92005097890548, 40.611387910482655], [-73.92040764581294, 40.6111609921799], [-73.92075617949568, 40.610934499719846], [-73.92111577948133, 40.61070169141679], [-73.92147448906624, 40.61046945834662], [-73.92183319682455, 40.610237215943094], [-73.92236957414593, 40.60988986105334], [-73.92249750838403, 40.609809079613896], [-73.92255375209669, 40.60986118571692], [-73.92288038039601, 40.61016375620611], [-73.92301405204141, 40.6102813273909], [-73.92358279163012, 40.61077803895971], [-73.92367732145189, 40.610860598249914], [-73.92436541696401, 40.6114622505543], [-73.92515997629816, 40.61217248898954], [-73.92523500873233, 40.6122384475776], [-73.92531005296654, 40.61230440545369], [-73.92620275123495, 40.613042599604704], [-73.92629604565613, 40.61311679907702], [-73.9262976991461, 40.613192155173046], [-73.9263159900524, 40.61343967604685], [-73.92640044600994, 40.614478535531354], [-73.92539545805559, 40.61454056392988], [-73.9244665140724, 40.614599417650915], [-73.92349786366519, 40.61465815803782], [-73.92252930293753, 40.614719033353715], [-73.92159370078788, 40.61477818387686], [-73.92062400307957, 40.614838681674975], [-73.92052694107498, 40.61394269500626]]]]}",6204.72071168,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93134520149016, 40.609747058386915], [-73.92952402935232, 40.60811674141723], [-73.92769136206485, 40.6064805076001], [-73.92844217800587, 40.6060011974819], [-73.92915810729235, 40.6055298571087], [-73.9295009170536, 40.60530869293203], [-73.92986880245913, 40.60507134146082], [-73.93169716569189, 40.60671405878857], [-73.93201257885733, 40.60699707239949], [-73.93351310733408, 40.60834345581009], [-73.93280115826268, 40.60880497328901], [-73.93462114587392, 40.61044196444857], [-73.93390125797748, 40.610899728806416], [-73.93315984132026, 40.611381331581825], [-73.93134520149016, 40.609747058386915]]]]}",6272.71622399,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.86264225702611, 40.828170145264785], [-73.86357257532678, 40.82804895386929], [-73.86387708847826, 40.82800830645161], [-73.8639030317663, 40.82800484419059], [-73.86449491641523, 40.827925835652856], [-73.86457946982378, 40.827914459896654], [-73.86463527650277, 40.82790695047151], [-73.86474836235121, 40.827891735253466], [-73.86480138452538, 40.827884601924644], [-73.8649248825816, 40.827867985170215], [-73.86498310435317, 40.827860150728064], [-73.86542001824017, 40.827801362367026], [-73.86628082825756, 40.82768788819093], [-73.86634545631772, 40.82767936827899], [-73.86718329013318, 40.82756588871293], [-73.86726829964233, 40.827554373638485], [-73.86740713523393, 40.82753563544144], [-73.86745751319067, 40.82752883591528], [-73.86769485966244, 40.82749679989931], [-73.86775926428963, 40.827488106556366], [-73.86791847280817, 40.82746661673467], [-73.86822341610207, 40.827425455594664], [-73.86854017175138, 40.82878486403748], [-73.8687203256698, 40.82955797378504], [-73.86776219067276, 40.829687117623585], [-73.86814994382976, 40.83136038547576], [-73.86725770371064, 40.831623917957636], [-73.86635554734734, 40.831874483597446], [-73.86546044854106, 40.832131642151296], [-73.86456547270937, 40.83238923465536], [-73.86366561257752, 40.832695324571596], [-73.8631349815122, 40.830304474814426], [-73.86264225702611, 40.828170145264785]]]]}",6251.69253063,Bronx,Soundview-Bruckner
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.89723306249616, 40.665877148506475], [-73.89815789837266, 40.66574697307735], [-73.89865928816836, 40.665671222424514], [-73.89874764859202, 40.66565787335891], [-73.89907664179138, 40.665608166890905], [-73.89999713900276, 40.66547185859955], [-73.90085135672511, 40.66534589452358], [-73.90126570398769, 40.666880650164885], [-73.9016676789062, 40.66841352919278], [-73.9019821814221, 40.669670071198674], [-73.90110388475304, 40.669799515914455], [-73.90018401187844, 40.669938950608575], [-73.89926204792889, 40.6700736385941], [-73.89834125806937, 40.67021132785929], [-73.89801999321459, 40.66895744334104], [-73.89763330504304, 40.66741867658949], [-73.89723306249616, 40.665877148506475]]]]}",5266.48503662,Brooklyn,East New York (Pennsylvania Ave)
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.99724067105693, 40.625288687028075], [-73.99748404026887, 40.62451984605613], [-73.99771358995557, 40.62368026991603], [-73.99932090284946, 40.62465524684658], [-73.99994664989222, 40.62405062260482], [-74.0005298749299, 40.6234899390831], [-74.00272954945672, 40.62482150746263], [-74.00493201694844, 40.62615074534391], [-74.00435001094564, 40.626710369931686], [-74.00372265972534, 40.627312307910856], [-74.00309826282376, 40.62791592651402], [-74.00251454806298, 40.628474209562604], [-74.00031369476771, 40.627144582593765], [-73.99811614328407, 40.62581570660963], [-73.99724067105693, 40.625288687028075]]]]}",6220.29263355,Brooklyn,Dyker Heights
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97335879350726, 40.61654171579923], [-73.97290326943252, 40.61415296888713], [-73.97399319461395, 40.61402989373997], [-73.97517176991676, 40.61472418638367], [-73.97497264664409, 40.61366811017183], [-73.97489295756635, 40.613186368916644], [-73.97477658040467, 40.61263847542963], [-73.97520829413772, 40.612885258215336], [-73.9774081645899, 40.614218112990315], [-73.97963821772845, 40.61556454722809], [-73.97905795856794, 40.616125836595245], [-73.9784549121324, 40.616706101764294], [-73.97785009338085, 40.61728760679464], [-73.97562954146068, 40.61594539066699], [-73.97537335532103, 40.61575472288502], [-73.97544276701375, 40.61611408985248], [-73.97548097046197, 40.616311925144366], [-73.97444328442452, 40.61642164346213], [-73.97335879350726, 40.61654171579923]]]]}",6573.68896378,Brooklyn,Borough Park
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.98796510275164, 40.60756553584416], [-73.98842267576015, 40.60711914900993], [-73.98855078940467, 40.6070022830439], [-73.99077456329027, 40.608352274503474], [-73.9913576689595, 40.60779429361676], [-73.9919403037434, 40.60723603965148], [-73.9925208258902, 40.606675333625454], [-73.99310450391384, 40.60611547084748], [-73.99530287947384, 40.60744494982059], [-73.99750245198214, 40.60877541270604], [-73.99692222430158, 40.60933469448849], [-73.99471921926434, 40.60800468815754], [-73.99413741531951, 40.6085643165433], [-73.99355659531538, 40.609122851227], [-73.992975458343, 40.609682878289064], [-73.99239401590197, 40.61024145256595], [-73.99019344452967, 40.60891154036636], [-73.98796510275164, 40.60756553584416]]]]}",7299.79737066,Brooklyn,Bensonhurst West
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95314947405706, 40.597027918568166], [-73.9541103620352, 40.59692073930352], [-73.95507631404308, 40.59681539077453], [-73.95545313439195, 40.596773383930575], [-73.95600127865953, 40.596713385777875], [-73.95692719713631, 40.59661207631134], [-73.9573324639424, 40.598730913767646], [-73.95775745988533, 40.60098588910539], [-73.95683001633175, 40.60108734907758], [-73.95628728407772, 40.601147333963716], [-73.95590485025015, 40.60119091749463], [-73.95494183718068, 40.60129649039936], [-73.95397802921507, 40.60140163224036], [-73.95355183593594, 40.599146453010206], [-73.95314947405706, 40.597027918568166]]]]}",5340.45620972,Brooklyn,Madison
"{'type': 'MultiPolygon', 'coordinates': [[[[-74.02956408409689, 40.61983253935205], [-74.0282052488583, 40.61917266328429], [-74.02870074538735, 40.618593551972204], [-74.02930182080097, 40.617896009441466], [-74.03048495050136, 40.61651863484186], [-74.03084507393038, 40.61669948871432], [-74.03160330357417, 40.617076818098546], [-74.03167122262983, 40.61711061359852], [-74.0318775574358, 40.61721328810934], [-74.03209446071162, 40.617321397787954], [-74.03230579701483, 40.617426735348275], [-74.03251940529138, 40.61753669248968], [-74.03331256633786, 40.61794500474637], [-74.03414129732471, 40.618146514244934], [-74.03430435417778, 40.61818616032101], [-74.03552904809666, 40.61848392332563], [-74.03598944354782, 40.61859585874574], [-74.03571148705346, 40.61927492034761], [-74.03543728497831, 40.619955808144894], [-74.03515779409116, 40.62063792031863], [-74.03488649895603, 40.62131959788916], [-74.03219532767785, 40.620687470346155], [-74.0320500278872, 40.62104063283038], [-74.03021113041962, 40.62014827366867], [-74.02956408409689, 40.61983253935205]]]]}",6098.16754691,Brooklyn,Bay Ridge
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.92611941480727, 40.64842023706381], [-73.92708972403916, 40.64836071026979], [-73.92806117938258, 40.64830104114668], [-73.9289937091178, 40.64824325832666], [-73.92929013141423, 40.64822492622821], [-73.92999915467311, 40.648181064137816], [-73.93020593233082, 40.650108666648265], [-73.93038144303132, 40.65173405423817], [-73.92939161395975, 40.65193918392152], [-73.92847568974231, 40.65217589513347], [-73.92751430507488, 40.65231809719812], [-73.92654698542403, 40.652391370831715], [-73.9263259607184, 40.650349909362326], [-73.92611941480727, 40.64842023706381]]]]}",4925.08719883,Brooklyn,Rugby-Remsen Village
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.92910623169982, 40.639795105916015], [-73.93011074418904, 40.639734260140536], [-73.93104187682987, 40.639675874705176], [-73.93201328427791, 40.6396161271249], [-73.93298420763749, 40.63955446223741], [-73.93302326537264, 40.63991995175206], [-73.93323426647333, 40.641894613938085], [-73.93347837846225, 40.644192779592295], [-73.93250935234272, 40.6442526853639], [-73.93153923661188, 40.64431286008429], [-73.930605628824, 40.644370754020656], [-73.92959986320591, 40.64443271943727], [-73.92935451268099, 40.6421343197805], [-73.92910623169982, 40.639795105916015]]]]}",5550.28251363,Brooklyn,East Flatbush-Farragut
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.91182280208035, 40.64998342260486], [-73.91253589221265, 40.64952147916122], [-73.91325294190813, 40.64906142549382], [-73.9139612934687, 40.64860065872118], [-73.91473216837684, 40.64810117524873], [-73.9155002970811, 40.647604854879006], [-73.91620934098133, 40.64715114257128], [-73.9169368364258, 40.64668353568811], [-73.91851421252964, 40.648105808350444], [-73.9178008368624, 40.648567103498635], [-73.91708738157907, 40.64902753070643], [-73.91631994149256, 40.64952762746791], [-73.91813733495854, 40.651157441031245], [-73.91736938616687, 40.651653833237916], [-73.91665346867612, 40.65211675034621], [-73.91594064163249, 40.652577052636204], [-73.91522595862598, 40.65303870074154], [-73.9134065182765, 40.65140732768787], [-73.91259390862825, 40.65067672612048], [-73.91182280208035, 40.64998342260486]]]]}",6635.84834479,Brooklyn,Rugby-Remsen Village
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95899416297213, 40.62788559454315], [-73.9585383331625, 40.62549418085623], [-73.95808804111296, 40.62310580188351], [-73.95904655452875, 40.622999463338395], [-73.96001047619353, 40.62289538702237], [-73.96038771191542, 40.62285422881899], [-73.96093990822376, 40.62279134519037], [-73.96139319631463, 40.62517906570705], [-73.96184657346146, 40.62757081760884], [-73.96209681211222, 40.62892343604765], [-73.96211947416853, 40.6290409074058], [-73.96214214883854, 40.62915837809203], [-73.9623259936459, 40.62996871673761], [-73.96197454283188, 40.62999504108039], [-73.96182099849075, 40.63000487740184], [-73.96163639940355, 40.63002222352101], [-73.96136921593188, 40.63005838826246], [-73.96046280639736, 40.63015566071689], [-73.96040734342024, 40.630162531078874], [-73.96025855076716, 40.62941826306823], [-73.96024902920506, 40.629370622335024], [-73.96022560057942, 40.62925450079455], [-73.96014773493893, 40.62891518491449], [-73.95995565121865, 40.62777867203803], [-73.95899416297213, 40.62788559454315]]]]}",6887.34065281,Brooklyn,Midwood
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.92842985426594, 40.61497277981082], [-73.9280893539052, 40.61466788526042], [-73.92776130050665, 40.614373425017405], [-73.9276920362311, 40.61431264133292], [-73.92739580756164, 40.61405269057586], [-73.92629604565613, 40.61311679907702], [-73.92620275123495, 40.613042599604704], [-73.92629635890746, 40.61298300862612], [-73.92703301915098, 40.61253599195171], [-73.92774665413204, 40.612074565163], [-73.92846013766403, 40.61161355701224], [-73.93027953420189, 40.61324531146329], [-73.93209952877987, 40.61487579541995], [-73.93391769578318, 40.616508788755795], [-73.93320457580427, 40.61697044225128], [-73.93248727385684, 40.617431702361465], [-73.9317317921372, 40.617926921394485], [-73.9306024460184, 40.616922263421124], [-73.92989884493674, 40.616294272363724], [-73.9294609481756, 40.61589682022154], [-73.92842985426594, 40.61497277981082]]]]}",6302.37444023,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.98855078940467, 40.6070022830439], [-73.9891319148225, 40.60645613720722], [-73.98864527954069, 40.606166653600916], [-73.9868476264827, 40.605097236630385], [-73.9874799819328, 40.60453971291759], [-73.98806312972611, 40.60397945221712], [-73.9886900877298, 40.6034253066536], [-73.99087326678195, 40.60476929649342], [-73.99310450391384, 40.60611547084748], [-73.9925208258902, 40.606675333625454], [-73.9919403037434, 40.60723603965148], [-73.9913576689595, 40.60779429361676], [-73.99077456329027, 40.608352274503474], [-73.98855078940467, 40.6070022830439]]]]}",5255.80077531,Brooklyn,Bensonhurst West
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.88489254738121, 40.68081111619076], [-73.88467046559649, 40.67994028568076], [-73.88555502383082, 40.67965659711127], [-73.88643790512275, 40.67937347654736], [-73.88730460904789, 40.67909753722668], [-73.88815634486824, 40.67882783549846], [-73.8890056975244, 40.678557044274626], [-73.88940652329072, 40.68014202166452], [-73.88977375846939, 40.681800393246014], [-73.88900923740434, 40.68216543860664], [-73.88892660932278, 40.68220242372027], [-73.88819092591433, 40.68255594629342], [-73.88735392048916, 40.68295010524331], [-73.88650461817556, 40.683348567847645], [-73.88630332605835, 40.682588919641525], [-73.88581541338192, 40.68067451867771], [-73.88489254738121, 40.68081111619076]]]]}",5149.18179844,Brooklyn,Cypress Hills-City Line
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.957632052433, 40.62071394305225], [-73.95859677151094, 40.620608096363306], [-73.95840173758079, 40.6195836750337], [-73.9583099971833, 40.619105816242595], [-73.95817963540057, 40.618408242969934], [-73.95814639385318, 40.61821719437748], [-73.9591070449443, 40.618113350581986], [-73.95897636061576, 40.617409718174756], [-73.95865526099095, 40.61572147797296], [-73.95902706972818, 40.61567716953963], [-73.9595835066945, 40.615619814826], [-73.9605108637469, 40.615517909505016], [-73.96143603235551, 40.6154143853456], [-73.9623639738088, 40.61531358235325], [-73.96336094023287, 40.61520442783362], [-73.96356470625156, 40.616238722467486], [-73.96362245555162, 40.61658973720422], [-73.96375418658953, 40.617302433040386], [-73.96381145236617, 40.61758940154482], [-73.96388935578909, 40.61800054988435], [-73.96426798339365, 40.61998380378798], [-73.96326789643739, 40.62009477445668], [-73.96233869572029, 40.62019617936705], [-73.96141475046194, 40.620298045098416], [-73.96048581603651, 40.62040059609586], [-73.96093990822376, 40.62279134519037], [-73.96038771191542, 40.62285422881899], [-73.96001047619353, 40.62289538702237], [-73.95904655452875, 40.622999463338395], [-73.95808804111296, 40.62310580188351], [-73.957632052433, 40.62071394305225]]]]}",9001.20974336,Brooklyn,Midwood
